city,state,latitude,longitude
Ridgeville,South Carolina,33.09,-80.3071
Ransomville,New York,43.2396,-78.9129
Beaver Dam,Arizona,36.907,-113.9362
Los Molinos,California,40.027,-122.0981
Westwood,Pennsylvania,40.3331,-78.9537
Summerdale,Alabama,30.4783,-87.6904
New Castle Northwest,Pennsylvania,41.0221,-80.3566
Prineville Lake Acres,Oregon,44.1676,-120.7889
New Market,Maryland,39.3889,-77.2789
Taft Heights,California,35.1337,-119.4711
Hartley,Iowa,43.1791,-95.4768
Ford Heights,Illinois,41.5109,-87.5814
Langhorne Manor,Pennsylvania,40.1657,-74.9174
Shaw,Mississippi,33.6015,-90.772
Palmer,Puerto Rico,18.3704,-65.7733
Bellwood,Pennsylvania,40.6007,-78.3334
Elephant Butte,New Mexico,33.1806,-107.2269
Elkhart,Texas,31.6276,-95.5789
Smith Center,Kansas,39.774,-98.7831
Greenock,Pennsylvania,40.3125,-79.8038
Homer,Michigan,42.1461,-84.8103
Beverly,Ohio,39.55,-81.6362
Pilot Mountain,North Carolina,36.3853,-80.4735
Holiday Valley,Ohio,39.8536,-83.962
Helena West Side,Montana,46.5966,-112.1148
Craigsville,West Virginia,38.3246,-80.645
Gamerco,New Mexico,35.5699,-108.7641
Elizabethville,Pennsylvania,40.5472,-76.816
Osgood,Indiana,39.1286,-85.2929
Navarre Beach,Florida,30.383,-86.8874
Dimondale,Michigan,42.6484,-84.6475
Edgeworth,Pennsylvania,40.5546,-80.1923
Loganville,Pennsylvania,39.8558,-76.7079
Bull Run Mountain Estates,Virginia,38.9106,-77.6638
Remington,Indiana,40.7667,-87.1391
Pierz,Minnesota,45.9772,-94.1008
Warner,Oklahoma,35.4905,-95.3087
Tano Road,New Mexico,35.7374,-105.9819
Brodheadsville,Pennsylvania,40.9267,-75.4017
Quincy,California,39.931,-120.9548
South Dennis,New Jersey,39.1684,-74.8
Valatie,New York,42.4134,-73.6779
Colmar Manor,Maryland,38.9301,-76.9437
Pole Ojea,Puerto Rico,17.9743,-67.1832
Mathews,Louisiana,29.6821,-90.5559
Senath,Missouri,36.134,-90.1614
White Sands,New Mexico,32.3804,-106.4791
Rockaway Beach,Oregon,45.6186,-123.9398
Gilman,Illinois,40.7626,-87.9975
Del Norte,Colorado,37.6786,-106.3539
Harbor Beach,Michigan,43.8451,-82.6563
East Berlin,Pennsylvania,39.9368,-76.9793
Dysart,Iowa,42.1721,-92.3091
Haverford College,Pennsylvania,40.0081,-75.3065
Prosperity,West Virginia,37.8385,-81.1986
Philmont,New York,42.2478,-73.6462
Silver Summit,Utah,40.7489,-111.514
Randolph,Wisconsin,43.5397,-89.0029
Woodacre,California,38.0052,-122.6384
Stansberry Lake,Washington,47.3814,-122.7153
Las Marías,Puerto Rico,18.2928,-67.145
Port Barrington,Illinois,42.2441,-88.1947
Parklawn,California,37.6071,-120.9803
Belle Rose,Louisiana,30.0422,-91.0497
Awendaw,South Carolina,32.9661,-79.6586
Mulberry,Arkansas,35.51,-94.074
Corning,Iowa,40.9923,-94.7397
Oakland,Nebraska,41.8356,-96.4669
Central High,Oklahoma,34.617,-98.0892
Limon,Colorado,39.2653,-103.6857
Stafford,Oregon,45.3786,-122.6822
Avonia,Pennsylvania,42.047,-80.2764
McCaysville,Georgia,34.9811,-84.3706
Jonesboro,Indiana,40.4797,-85.6304
Elkland,Pennsylvania,41.989,-77.314
Pelzer,South Carolina,34.6433,-82.4588
Moody AFB,Georgia,30.9714,-83.1954
Versailles,Pennsylvania,40.3177,-79.8309
Jenkins,Kentucky,37.1826,-82.631
Dale,Indiana,38.1769,-86.9802
Camp Barrett,Virginia,38.5198,-77.4441
Thompson Falls,Montana,47.5993,-115.3425
Garberville,California,40.1003,-123.7948
Inkerman,Pennsylvania,41.297,-75.8165
Olton,Texas,34.1802,-102.137
St. George,Missouri,38.5376,-90.3121
West Liberty,West Virginia,40.1648,-80.5972
Cedar Hill,Missouri,38.3575,-90.6409
Proctor,Vermont,43.6691,-73.0405
Vinco,Pennsylvania,40.41,-78.845
Sharon,Wisconsin,42.5049,-88.7402
Orfordville,Wisconsin,42.6294,-89.2572
Crescent,Oklahoma,35.9518,-97.5948
Braddock Hills,Pennsylvania,40.418,-79.863
West Jefferson,North Carolina,36.3938,-81.4898
Corydon,Iowa,40.7577,-93.3175
Freedom,Pennsylvania,40.6848,-80.2532
Taylorsville,Kentucky,38.0368,-85.3333
Ecru,Mississippi,34.355,-89.0222
Sleepy Hollow Lake,New York,42.3034,-73.8086
Clarendon,Arkansas,34.6936,-91.3062
Brooklyn,Iowa,41.732,-92.445
St. Georges,Delaware,39.5606,-75.6514
Langhorne,Pennsylvania,40.1777,-74.9212
Granite,Oklahoma,34.956,-99.3692
Canby,Minnesota,44.7158,-96.269
Rapids,New York,43.0976,-78.644
Westwood Shores,Texas,30.9376,-95.3254
South Shore,Kentucky,38.7224,-82.9647
Onset,Massachusetts,41.7481,-70.667
Penn State Erie,Pennsylvania,42.1184,-79.9818
Black Point-Green Point,California,38.1121,-122.5194
Bismarck,Missouri,37.7674,-90.6224
Fort Deposit,Alabama,31.9863,-86.5664
Wright-Patterson AFB,Ohio,39.8112,-84.0573
Leona Valley,California,34.6147,-118.299
Sylvan Springs,Alabama,33.5302,-87.0312
Shreve,Ohio,40.6813,-82.0217
Chenoa,Illinois,40.7389,-88.7259
Remsenburg-Speonk,New York,40.8158,-72.7064
Freeman,South Dakota,43.3475,-97.4306
Elk Rapids,Michigan,44.8949,-85.4053
Midway,Florida,28.7924,-81.2314
Kingston,New Jersey,40.3838,-74.6122
Wallis,Texas,29.6317,-96.0638
Stewartville,Alabama,33.0725,-86.2658
Morris,Oklahoma,35.6153,-95.8617
Fox Chase,Pennsylvania,40.3952,-75.9634
Del Rio,California,37.7432,-121.0084
Glouster,Ohio,39.5022,-82.0842
Cresson,Texas,32.5299,-97.6154
Del Rey Oaks,California,36.5913,-121.829
Wagner,South Dakota,43.0768,-98.2934
Gouldtown,New Jersey,39.4152,-75.1912
Kaloko,Hawaii,19.7216,-155.9505
Stanfield,North Carolina,35.2337,-80.4303
Twin Grove,Illinois,40.4857,-89.0993
Rawls Springs,Mississippi,31.3797,-89.3878
Ackley,Iowa,42.5519,-93.0528
Hooker,Oklahoma,36.8613,-101.2162
Point Venture,Texas,30.3817,-98.001
Trumansburg,New York,42.541,-76.6618
La Playa,Puerto Rico,18.2865,-67.1868
Springmont,Pennsylvania,40.3274,-76.0042
Holstein,Iowa,42.487,-95.5428
Fair Grove,Missouri,37.3833,-93.1522
Goliad,Texas,28.6708,-97.3917
Dixon,New Mexico,36.1886,-105.8784
Cactus Flats,Arizona,32.7642,-109.7206
McCamey,Texas,31.1325,-102.22
Higganum,Connecticut,41.4905,-72.558
Golden's Bridge,New York,41.2878,-73.6682
Advance,Missouri,37.1038,-89.912
Greenville,Florida,30.4667,-83.6352
Silver Lake,Kansas,39.0994,-95.8563
Avilla,Arkansas,34.7003,-92.5794
Black Diamond,Florida,28.9067,-82.4946
Centre Hall,Pennsylvania,40.8448,-77.685
State Center,Iowa,42.0148,-93.1653
Nooksack,Washington,48.9276,-122.3186
Grant Park,Illinois,41.2429,-87.6353
Meridian,Texas,31.9262,-97.6501
Tennessee Ridge,Tennessee,36.3194,-87.7631
Phillips,Wisconsin,45.6958,-90.4018
Crane,Missouri,36.9028,-93.5716
Amboy,Washington,45.9122,-122.4796
Edinburg,Virginia,38.8235,-78.5634
Advance,North Carolina,35.9468,-80.4045
John Day,Oregon,44.4181,-118.9563
Winchester,Illinois,39.6298,-90.456
Westlake,Texas,32.9809,-97.2041
Enterprise,Utah,37.5717,-113.7431
Bonneau Beach,South Carolina,33.3229,-79.99
Princeton,North Carolina,35.4671,-78.1613
Chenoweth,Oregon,45.6206,-121.2363
Tower City,Pennsylvania,40.5884,-76.553
Daniels,West Virginia,37.724,-81.1267
Coburg,Oregon,44.1394,-123.0588
Cherryville,Pennsylvania,40.7549,-75.5309
Minco,Oklahoma,35.3175,-97.9517
Keystone Heights,Florida,29.7812,-82.034
Fountain Green,Utah,39.6281,-111.6413
Garden City,Missouri,38.563,-94.1959
Wellman,Iowa,41.4693,-91.8353
Jamesport,New York,40.9546,-72.5807
Ferndale,Pennsylvania,40.2883,-78.9179
Belle,West Virginia,38.2336,-81.5385
Ucon,Idaho,43.5936,-111.9594
Roslyn Estates,New York,40.7937,-73.6612
Pocahontas,Iowa,42.737,-94.666
East Palatka,Florida,29.6502,-81.5997
Biltmore Forest,North Carolina,35.5348,-82.5403
Hill City,Kansas,39.367,-99.846
Yutan,Nebraska,41.2431,-96.3959
Chatham,Virginia,36.8185,-79.3967
Baker,Montana,46.364,-104.2741
Benld,Illinois,39.093,-89.8023
Scotland,Pennsylvania,39.9697,-77.5844
Red Lick,Texas,33.4766,-94.1686
Cove Creek,North Carolina,36.2763,-81.7829
Curtice,Ohio,41.616,-83.3743
Avon,Pennsylvania,40.3426,-76.3793
Ahwahnee,California,37.3654,-119.7166
Wyoming,Illinois,41.0639,-89.7729
Minneota,Minnesota,44.5625,-95.9827
Mont Alto,Pennsylvania,39.8404,-77.5559
Chapel Hill,Tennessee,35.6283,-86.697
Big Timber,Montana,45.8346,-109.9487
Morrisville,New York,42.8987,-75.6448
Utica,South Carolina,34.6764,-82.9252
Cascade Locks,Oregon,45.6763,-121.8719
Southport,Connecticut,41.135,-73.2873
Elroy,Wisconsin,43.7419,-90.2704
Bruceville-Eddy,Texas,31.3105,-97.2477
Port Sulphur,Louisiana,29.5046,-89.7206
New Hope,Oregon,42.3693,-123.359
Tatum,Texas,32.3159,-94.5189
Bethel,North Carolina,35.8072,-77.3763
Basin City,Washington,46.589,-119.1566
Gordonsville,Virginia,38.136,-78.1879
Harristown,Illinois,39.8429,-89.0608
Wellington,Utah,39.5358,-110.7344
Thomson,Illinois,41.9748,-90.1122
Mound Bayou,Mississippi,33.8808,-90.728
Ferndale,California,40.5781,-124.2612
Tioga,North Dakota,48.3947,-102.9431
Tome,New Mexico,34.739,-106.7251
Ralls,Texas,33.6788,-101.3846
Leadwood,Missouri,37.8618,-90.5892
Elmore,Ohio,41.4708,-83.2911
Castleton-on-Hudson,New York,42.5332,-73.7491
Nederland,Colorado,39.9633,-105.5071
Bowman,North Dakota,46.1843,-103.4029
Ronceverte,West Virginia,37.7503,-80.4715
Douglass,Kansas,37.5169,-97.0105
Clyde,North Carolina,35.533,-82.9108
Runaway Bay,Texas,33.1774,-97.8709
Newark,Arkansas,35.7076,-91.4434
West Hills,Pennsylvania,40.8291,-79.5452
Weldon,North Carolina,36.4239,-77.613
Lake LeAnn,Michigan,42.0599,-84.4309
Dobson,North Carolina,36.3928,-80.7245
Rutledge,Tennessee,36.2757,-83.5311
New Fairview,Texas,33.1124,-97.4456
Stockton,Kansas,39.4251,-99.2764
West Park,New Jersey,39.44,-75.2624
Los Ranchos,California,35.2104,-120.6295
Mechanicsville,Maryland,38.4355,-76.7424
Edgard,Louisiana,30.0362,-90.546
Panora,Iowa,41.6911,-94.3639
Marmet,West Virginia,38.2458,-81.5711
Heritage Pines,Florida,28.4267,-82.6254
Gardendale,Texas,32.0105,-102.3587
Little Walnut Village,New Mexico,32.8257,-108.2811
Dover Beaches South,New Jersey,39.9539,-74.0806
Dunsmuir,California,41.2317,-122.2715
Banner Hill,Tennessee,36.1223,-82.4203
Glendale,Mississippi,31.368,-89.3086
Lake Telemark,New Jersey,40.961,-74.497
Williamsville,Illinois,39.9548,-89.5468
Coahoma,Texas,32.2956,-101.3089
Arnaudville,Louisiana,30.4023,-91.932
Medicine Lodge,Kansas,37.2851,-98.5812
Cecilia,Louisiana,30.3368,-91.8476
Mountain Road,Virginia,36.7585,-78.989
Glen Dale,West Virginia,39.9466,-80.7565
Decatur,Arkansas,36.3402,-94.4578
Smethport,Pennsylvania,41.8075,-78.4439
Weissport East,Pennsylvania,40.8369,-75.6864
Mount Carroll,Illinois,42.0948,-89.977
Lumberton,Mississippi,31.0064,-89.4592
Grayville,Illinois,38.2554,-87.997
Lake Sherwood,California,34.134,-118.8804
Augusta,Kentucky,38.7723,-84.0003
Morenci,Arizona,33.0539,-109.331
DeLisle,Mississippi,30.3848,-89.2746
Parks,Arizona,35.2939,-111.977
Quinlan,Texas,32.909,-96.1312
Sun Prairie,Montana,47.5386,-111.4918
Serenada,Texas,30.6948,-97.6959
Cedar Ridge,California,38.066,-120.2737
Parachute,Colorado,39.4508,-108.0529
Coto Norte,Puerto Rico,18.4328,-66.4409
Mount Pulaski,Illinois,40.0102,-89.2839
Del Rey,California,36.6565,-119.5981
Shell Lake,Wisconsin,45.7322,-91.9033
Absecon Highlands,New Jersey,39.4409,-74.4735
Baltic,South Dakota,43.7603,-96.7371
Rolling Hills,California,33.7601,-118.3471
Powhatan Point,Ohio,39.8625,-80.8098
Warsaw,Illinois,40.3509,-91.4277
Watertown,Tennessee,36.1007,-86.1394
Franklin Furnace,Ohio,38.6114,-82.8439
Lakeland,Minnesota,44.9503,-92.77
Sanborn,Iowa,43.1814,-95.6554
Stamps,Arkansas,33.3568,-93.4955
Morton,Texas,33.7248,-102.7593
Lanark,Illinois,42.1019,-89.8336
North Granby,Connecticut,42.0152,-72.844
Stearns,Kentucky,36.6957,-84.4768
Bayard,Nebraska,41.7572,-103.323
South Coventry,Connecticut,41.7731,-72.3084
Cedar Glen Lakes,New Jersey,39.9527,-74.3995
Fairbank,Iowa,42.6401,-92.0477
Epworth,Georgia,34.951,-84.3808
Eagle River,Wisconsin,45.925,-89.2561
Weston,Ohio,41.3464,-83.7948
Fife Heights,Washington,47.2596,-122.346
Bellefonte,Delaware,39.7668,-75.4982
Cambridge,Wisconsin,43.0071,-89.0214
Malta,Illinois,41.9291,-88.8669
Madison,Minnesota,45.0127,-96.189
Palmdale,Pennsylvania,40.2962,-76.6234
Astor,Florida,29.1635,-81.5349
Belleair Beach,Florida,27.9242,-82.8359
Susitna North,Alaska,62.1281,-149.8593
Cannelton,Indiana,37.9106,-86.7377
Laguna Park,Texas,31.8643,-97.3861
Lorena,Texas,31.3818,-97.2127
Red Lake,Minnesota,47.8701,-95.0059
Intercourse,Pennsylvania,40.0379,-76.1081
Pepeekeo,Hawaii,19.8325,-155.1056
Wardsville,Missouri,38.4901,-92.1791
Lakemont,Pennsylvania,40.4642,-78.3922
Mio,Michigan,44.6605,-84.1418
Watson,Louisiana,30.5749,-90.9508
Daleville,Indiana,40.1187,-85.5567
Green Valley,South Dakota,44.039,-103.1116
Key Vista,Florida,28.1946,-82.7703
Chatmoss,Virginia,36.6758,-79.7981
Alpine,New Jersey,40.9616,-73.9198
Callahan,Florida,30.5655,-81.8319
Boonville,North Carolina,36.234,-80.7093
Warm Springs,California,33.7067,-117.3343
Princeville,North Carolina,35.8861,-77.5194
Fall Creek,Wisconsin,44.7639,-91.2783
Rose Hill,North Carolina,34.8261,-78.0259
Saxapahaw,North Carolina,35.9489,-79.321
Monument Hills,California,38.6641,-121.8754
Oakland,Iowa,41.3115,-95.3951
Antón Ruíz,Puerto Rico,18.1883,-65.8079
Cresson,Pennsylvania,40.4626,-78.5866
Spring Green,Wisconsin,43.1776,-90.0688
Crandon,Wisconsin,45.5686,-88.8973
West Conshohocken,Pennsylvania,40.0702,-75.3188
Slater,Iowa,41.8807,-93.6911
Catawissa,Pennsylvania,40.9531,-76.4604
Franklin,Texas,31.025,-96.4876
Chesterfield,South Carolina,34.733,-80.0778
Lake Lorelei,Ohio,39.1875,-83.9715
Woodville,Wisconsin,44.9483,-92.2851
Clara City,Minnesota,44.9576,-95.3671
Kirkland,Illinois,42.0905,-88.849
Glenmoor,Ohio,40.6639,-80.6133
Cane Savannah,South Carolina,33.8923,-80.4396
LaCoste,Texas,29.31,-98.8116
Osborne,Kansas,39.4404,-98.6994
Whiting,Wisconsin,44.4907,-89.56
Mancelona,Michigan,44.9024,-85.0613
Upper Fruitland,New Mexico,36.7204,-108.3236
McConnellstown,Pennsylvania,40.4643,-78.067
Lakeside,Texas,32.8222,-97.4867
Cadott,Wisconsin,44.9502,-91.1532
Kyle,South Dakota,43.4245,-102.1801
Saunders Lake,Oregon,43.5214,-124.211
Covelo,California,39.8025,-123.2499
Mineville,New York,44.0933,-73.5246
Random Lake,Wisconsin,43.5541,-87.9548
Spencer,Tennessee,35.7393,-85.456
West Myerstown,Pennsylvania,40.3707,-76.3234
West Baraboo,Wisconsin,43.4815,-89.7718
Avon,Minnesota,45.61,-94.4618
Lexington,Texas,30.4148,-97.0094
Eagle Butte,South Dakota,44.9939,-101.231
Bonduel,Wisconsin,44.7383,-88.4476
Brooklyn Heights,Ohio,41.418,-81.6681
Hubbard,Texas,31.847,-96.8003
Virginia,Illinois,39.9524,-90.2108
Woodbury Center,Connecticut,41.5439,-73.2048
Julian,California,33.0735,-116.5889
Tok,Alaska,63.329,-143.0379
Vernon Center,New Jersey,41.1874,-74.5015
Bovina,Texas,34.5156,-102.8848
Snead,Alabama,34.1162,-86.3902
Palmarejo,Puerto Rico,18.3149,-66.2925
Collings Lakes,New Jersey,39.5939,-74.8821
Boyd,Texas,33.0843,-97.5632
Olive Hill,Kentucky,38.3037,-83.1682
Diablo Grande,California,37.4009,-121.2629
Lake Lure,North Carolina,35.4404,-82.2065
Mabscott,West Virginia,37.769,-81.2133
North Charleroi,Pennsylvania,40.15,-79.9084
Keshena,Wisconsin,44.8697,-88.6002
Kenton,Tennessee,36.2021,-89.0155
Lone Jack,Missouri,38.8706,-94.1852
Helena,Oklahoma,36.5463,-98.2718
Quincy,Michigan,41.9424,-84.8826
Laurium,Michigan,47.2351,-88.4382
Belle Plaine,Kansas,37.3934,-97.2795
Montague,California,41.7275,-122.5302
Barneveld,Wisconsin,43.0117,-89.8969
Forest Meadows,California,38.1717,-120.399
Durand,Illinois,42.4338,-89.3268
La Alianza,Puerto Rico,18.395,-66.5975
Marks,Mississippi,34.2535,-90.2723
Perryopolis,Pennsylvania,40.0869,-79.7526
Coldstream,Ohio,39.0479,-84.3475
Park River,North Dakota,48.391,-97.7425
Lusk,Wyoming,42.7613,-104.4584
Springfield,Colorado,37.405,-102.6189
Elmore,Alabama,32.5552,-86.3425
Baywood Park,California,37.5292,-122.3417
Parsons,West Virginia,39.0942,-79.6785
Glide,Oregon,43.3029,-123.0666
Wedgefield,South Carolina,33.883,-80.5156
Palm Shores,Florida,28.1919,-80.6594
Glencoe,Florida,29.0005,-80.9604
Brownsboro,Texas,32.2984,-95.6131
Lakeshire,Missouri,38.54,-90.3384
Avalon,New Jersey,39.0906,-74.7356
Battle Creek,Nebraska,41.9981,-97.5994
Legend Lake,Wisconsin,44.8909,-88.544
Tarkio,Missouri,40.443,-95.3835
Weber City,Virginia,36.6236,-82.5632
Clintwood,Virginia,37.1507,-82.4573
Munday,Texas,33.4471,-99.624
Fredericksburg,Pennsylvania,40.4441,-76.4377
Maunabo,Puerto Rico,18.0056,-65.9009
Independence,Wisconsin,44.3328,-91.4172
Sundown,Texas,33.4576,-102.4908
Samson,Alabama,31.1124,-86.0462
Belle,Missouri,38.2848,-91.7217
Beesleys Point,New Jersey,39.2777,-74.6333
Nescopeck,Pennsylvania,41.053,-76.2123
Tyhee,Idaho,42.9552,-112.4561
Lannon,Wisconsin,43.1521,-88.1605
Ruch,Oregon,42.2314,-123.0403
Ringgold,Louisiana,32.3261,-93.2836
Mount Airy,Georgia,34.5221,-83.4976
East Vineland,New Jersey,39.4805,-74.9158
Brookside Village,Texas,29.5908,-95.3179
Lenox,Iowa,40.8835,-94.5583
King,Wisconsin,44.3402,-89.1228
Playa Fortuna,Puerto Rico,18.3759,-65.746
Manning,Iowa,41.9092,-95.0643
Ama,Louisiana,29.944,-90.2967
McAlmont,Arkansas,34.7925,-92.196
Bel-Nor,Missouri,38.7017,-90.318
Norris,Tennessee,36.2137,-84.0629
Ravenna,Michigan,43.1888,-85.9415
Lazy Mountain,Alaska,61.6517,-148.902
Pierce City,Missouri,36.9465,-94.0032
Alum Creek,West Virginia,38.2875,-81.833
Brackettville,Texas,29.3181,-100.4109
Fort Benton,Montana,47.8291,-110.6557
Mishicot,Wisconsin,44.2303,-87.6423
Leadville North,Colorado,39.26,-106.3112
Sardinia,Ohio,39.0071,-83.802
Millers Creek,North Carolina,36.1909,-81.2356
Smoke Rise,Alabama,33.8789,-86.824
Van Meter,Iowa,41.5192,-93.9426
Seabrook Farms,New Jersey,39.5015,-75.219
Laflin,Pennsylvania,41.2898,-75.7943
Blawnox,Pennsylvania,40.4922,-79.86
Shorewood-Tower Hills-Harbert,Michigan,41.8817,-86.6142
Union Hall,Virginia,37.0206,-79.6837
Lomas Verdes Comunidad,Puerto Rico,18.3823,-67.1201
Hagan,Georgia,32.1536,-81.9304
Sanborn,New York,43.1451,-78.8777
Emigration Canyon,Utah,40.7886,-111.7414
Oakdale,Pennsylvania,40.4001,-80.1872
Patterson Tract,California,36.3795,-119.2956
Falkville,Alabama,34.3793,-86.9086
Como,Mississippi,34.5134,-89.9391
Big Pine,California,37.1655,-118.2951
Traer,Iowa,42.1895,-92.4639
Saticoy,California,34.2819,-119.1454
Wathena,Kansas,39.7602,-94.9396
Fullerton,Nebraska,41.3647,-97.9726
Granville,Illinois,41.2658,-89.2307
Lone Oak,Tennessee,35.2007,-85.3685
Lake Marcel-Stillwater,Washington,47.6926,-121.9151
Castle Dale,Utah,39.2218,-111.023
Bayou Gauche,Louisiana,29.8081,-90.421
High Rolls,New Mexico,32.9388,-105.8214
Bedminster,New Jersey,40.6745,-74.6592
Kensington,New York,40.7932,-73.7222
Northlakes,North Carolina,35.7757,-81.3669
Muenster,Texas,33.6586,-97.3874
Leoti,Kansas,38.4834,-101.3579
Philo,Illinois,40.0033,-88.1563
Oolitic,Indiana,38.8935,-86.5254
Uintah,Utah,41.1428,-111.9334
Tolar,Texas,32.3895,-97.919
Playita Cortada,Puerto Rico,17.982,-66.4402
Ocean Ridge,Florida,26.5286,-80.0499
Hughestown,Pennsylvania,41.3289,-75.77
Parkland,Pennsylvania,40.159,-74.9318
Hamshire,Texas,29.857,-94.3185
Gallitzin,Pennsylvania,40.481,-78.5547
St. Stephen,South Carolina,33.4047,-79.9264
Arapahoe,Wyoming,42.9911,-108.4562
Fort Loramie,Ohio,40.3442,-84.3694
Chinook,Montana,48.5902,-109.2319
Warren,Oregon,45.8133,-122.8796
Iota,Louisiana,30.326,-92.4956
Plandome,New York,40.8069,-73.6996
Roland,Iowa,42.1661,-93.5028
Odon,Indiana,38.8423,-86.9894
Duncan Falls,Ohio,39.8777,-81.9112
Hebron,Illinois,42.4652,-88.4344
West Yellowstone,Montana,44.6627,-111.1057
Brooklyn,Wisconsin,42.8524,-89.3723
Coulee Dam,Washington,47.9689,-118.9759
Bridgeport,Ohio,40.0673,-80.7473
Garrison,North Dakota,47.6532,-101.4219
Pierson,Florida,29.2401,-81.4559
Waverly,Illinois,39.5925,-89.9526
Hartford,Illinois,38.8183,-90.0915
Ponderay,Idaho,48.3092,-116.539
Redfield,Arkansas,34.4429,-92.1844
Suárez,Puerto Rico,18.4311,-65.8515
Thunder Mountain,New Mexico,35.1009,-106.2278
Paincourtville,Louisiana,29.9886,-91.0554
Bronson,Florida,29.4501,-82.6391
Seneca,Pennsylvania,41.377,-79.7073
Pleasant Hill,Ohio,40.0506,-84.3462
Ashley,Ohio,40.4098,-82.9516
Bowling Green,Virginia,38.0535,-77.3473
Foresthill,California,39.0053,-120.8314
McComb,Ohio,41.1068,-83.7898
Simmesport,Louisiana,30.9806,-91.8143
Powells Crossroads,Tennessee,35.1849,-85.4848
Paonia,Colorado,38.8698,-107.592
Apollo,Pennsylvania,40.5848,-79.5647
North Fork,Arizona,33.9965,-109.9593
Hayden,Alabama,33.8818,-86.7842
South Wilton,Connecticut,41.173,-73.4166
Aurora,Texas,33.056,-97.5096
Mallory,West Virginia,37.7302,-81.8243
Newberry,Michigan,46.3538,-85.5098
Archer City,Texas,33.5938,-98.6256
El Paraiso,Puerto Rico,18.0648,-66.6021
Blue Mountain,Mississippi,34.6739,-89.0262
Redkey,Indiana,40.3483,-85.1539
Buxton,North Carolina,35.2511,-75.5475
Downs,Illinois,40.3988,-88.8894
Keeler Farm,New Mexico,32.3161,-107.7602
Caney,Kansas,37.014,-95.9315
Rogers,Texas,30.93,-97.229
Aberdeen,Ohio,38.6713,-83.7704
Steele,Missouri,36.0903,-89.8402
Cleora,Oklahoma,36.5738,-94.948
Charlotte Hall,Maryland,38.4667,-76.7848
Dunlap,Illinois,40.848,-89.6719
Bellemont,Arizona,35.2425,-111.8138
East Canton,Ohio,40.7889,-81.285
Des Arc,Arkansas,34.9776,-91.5067
La Grulla,Texas,26.2721,-98.6483
Sheridan,California,38.9695,-121.3552
Gorman,North Carolina,36.0417,-78.8092
Silver Lake,New Jersey,39.4675,-75.2408
Mendon,Utah,41.7102,-111.9776
Lamar,South Carolina,34.1695,-80.0649
Arlington,Ohio,40.8937,-83.6529
Fowler,Michigan,43.0041,-84.7411
Woodland Heights,Pennsylvania,41.4108,-79.7048
Marshall,Arkansas,35.9084,-92.6459
Lake Riverside,California,33.5173,-116.8107
Lacoochee,Florida,28.4655,-82.1698
Locust Grove,Oklahoma,36.1982,-95.1689
Bruce,Mississippi,33.9909,-89.3454
Bonner-West Riverside,Montana,46.8767,-113.8869
Shell Knob,Missouri,36.609,-93.5967
Ardmore,Alabama,34.9847,-86.8373
Holland,Ohio,41.6192,-83.7081
Montpelier,Indiana,40.5498,-85.287
Green Valley,California,38.2607,-122.1622
Luther,Oklahoma,35.6682,-97.1905
Glenns Ferry,Idaho,42.9504,-115.3067
Vanceburg,Kentucky,38.5944,-83.3245
Benns Church,Virginia,36.937,-76.5842
Grand Ronde,Oregon,45.0739,-123.6211
De Graff,Ohio,40.3127,-83.9167
Colfax,Louisiana,31.5208,-92.7001
Barry,Illinois,39.6982,-91.0399
Dawson,Minnesota,44.929,-96.0504
Lockport Heights,Louisiana,29.6564,-90.5486
Colma,California,37.6767,-122.4528
Animas,Puerto Rico,18.4457,-66.6364
Queens Gate,Pennsylvania,39.9406,-76.6874
Sulligent,Alabama,33.8912,-88.1266
Nanawale Estates,Hawaii,19.5035,-154.9104
La Villita,New Mexico,36.1001,-106.0515
New Brockton,Alabama,31.3785,-85.9228
Mount Gay-Shamrock,West Virginia,37.8512,-82.023
Carbon Hill,Alabama,33.8944,-87.5224
